commentaire,label
"Chaque personne qui le lira se reconnaitra et y reconnaitra les personnes de son entourage.Une aide claire, précise et efficace sur le chemin du développement personnel.Lise BOURBEAU dans ce livre nous donne des clés pour mieux nous connaitre, nous écouter et nous réconcilier avec nous-même ainsi qu'avec les autres.Je recommande vivement!",5
Très bon livre !!,5
ce livre est l'indispensable pour mieux comprendre ce qui nous limite et surtout ce qui nous a fait souffrir ...pour éviter de recommencer,5
C'est bien expliqué et waouh qu'est-ce que je découvre en moi certaines choses!! MERCI,5
Un texte essentiel qui expose les 5 blessures dont chacun souffre... pour mieux comprendre et prendre de la distance avec.,5
"J’ai adoré ce livre, il est très simple à comprendre et très intéressant. Il permet de comprendre pas mal de choses sur nous-mêmes. Je le recommande vraiment.",5
Très bon livre. Simple et à la portée de tous. Livre que je conseille à chaque personne qui souhaite  mieux se comprendre et comprendre les autres.,5
Pour une analyse,5
Un livre troublant de vérités !Idéal pour ceux qui souhaitent entamer un travail personnel.,5
Intéressant,5
"Ai eu que le temps de le parcourir, j'ai trouvé plus utile d'en faire cadeau à une amie qui en avais réellement besoin.  Elle ne trouvait pas les mots pour exprimer  ses souffrances, il y avait un réel blocage, après avoir lu le titre qui la perturbait le plus  elle en parle à sa psy, elle avance doucement, mais elle avance.Quant à moi, il ne me reste plus qu'à vous en commander un autre.",5
Bien,5
Super bouquin,5
j'aime beaucoup cet ouvrage il apporte beaucoup dans la recherche du mieux vivre sa lecture est à la portée de tous,5
Top,5
"J'ai beaucoup aimé ce livre et je le partage en l'offrant à mes proches... Livre qui aide à mieux se connaître ou connaître les autres  même si j'ai lu certains passages plusieurs fois... peut-être simplement parce qu'il est difficile de se regarder dans son miroir sans masque... Une de mes collègues m'avait parlé de son livre de chevet : Ton corps dit aime-toi de Lise BOURBEAU qu'elle lisait chaque jour... Après avoir lu les cinq blessures qui empêchent d'être soi-même, je vais acheter celui que ma collègue a...",5
Pour ceux qui cherchent pourquoi ils sont sur terre ce livre leur permettra peut être de mieux comprendre ou d'appréhender la vie,5
"Pour comprendre ce qui nous pousse à réagir parfois face à un conflit comme un petit enfant et non pas comme un adulte ! La raison peut venir d'une blessure émotionnelle dans l'enfance. Une approche qui peut nous aider à accepter et améliorer nos rapports avec les autres avec plus de sérénité,",4
"Bon livre de psychologie.Un livre qui fait réfléchir et qui nous amène à se poser des questions sur nous même, notre place dans la vie de tous les jours..Il serait trop facile d'avoir toutes les réponses aux question que l'on se pose dans ce livre, mais je trouve que c'est un bon début..Je recommande.",4
Ce livre m a permis de découvrir qui je suis et pourquoi. Il a illuminé ma vie. Merci la synchronicité merci Lise.,5
"J'ai enfin compris ma blessure fondamentale , Nous avons les 5 blessures en nous , mais une seule reviens en permance dans notre vie et j'ai trouvé la mienne . Je peux maintenant aller de l'avant... Merci",5
pour pouvoir être moi même,4
"je ne l'ai pas encore lu, mais je suis contente de l'avoir on me l'a conseillé, je le lirai prochainement",4
Livre très clair et bien expliqué qui permet d’avancer,5
Captivant... mais pas évident de comprendre tout du premier coup...Je vais le relire plusieurs fois... mais livre très intéressant...,5
Facile à lire et stimulant,5
on apprend beaucoup sur soi et on peut changer nous-même pleins de choses et aussi comprendre les autres- j'ai maintenant plus de tolérance sur des comportements humains et j'arrive à deviner dans quelle catégorie ils se trouvent et adapter  ma façon de communiquer -,5
Une révélation,5
Très bon livre,5
Réactivité,5
Ce livre permet de mieux se comprendre et surtout de mieux comprendre les autres. C'est op dans les interactions sociales.,5
Je vous recommande ce livre qui nous parle des blessures de notre enfance et par conséquent du masque que nous portons... au niveau du physique déjà... Vous vous reconnaîtrez...,5
Super délai,5
Révélateur  pour moi. Une grande aide pour mieux se comprendre et comprendre les autres pour ainsi faire évoluer considérablement sa vie,5
"on apprend sur soi, sur ses parents, on apprend à pardonner et ne pas reproduire. son deuxième bouquin donne des pistes pour s'améliorer",5
"Intéressant mais confus , il est nécessaire de relire plusieurs fois certains passages ! Pour le moment , il reste à lire les autres ouvrages pour y voir plus clair!!",5
Livre intéressant,4
"très satisfaite de mon premier livre audio. En voiture, au solarium, à pied ou pendant ma pause, c'est juste trop top. Hâte d'en trouver d'autres.",5
Très bon livre.,5
Livre très intéressant que tout le monde devrait lire au moins une fois :).,5
Cadeau pour une amie,5
"Un excellent ouvrage, très percutant car pleins de situations concrètes dans lesquelles tout un chacun peut se retrouver. Ce livre permet de mieux se comprendre, et donc de mieux comprendre les autres. Je recommande vivement cet achat !",4
Pour moi. Intéressant,5
Génial je recommande,5
"Nous avons tous des blessures liées à notre histoire, pourtant nous n'en sommes pas toujours conscients.Cet ouvrage nous permet de mettre le doigt sur les plaies qui nous empêchent d'avancer et nous aide à comprendre certains de nos choix ou attitudes.Je le recommande à tous ceux qui sont prêts à se remettre en question.Bonne lecture!",5
Je recommande cette lecture que tous devrait avoir.Ce livre vous permet de plonger en vous même comme en les autres... ne manquez pas cette aventure !Ce lit très rapidement et facile d'accès !,5
"C'est exactement ce que je recherchai, ce livre est très intéressant je le recommande en complément d'une thérapie ! bonne lecture",5
J'ai lu deux fois ce livre car il propose une analyse de nos comportements et de de nos attitudes corporelles basées sur des blessures très anciennes forgées durant la prime enfance et il n'est pas facile de se reconnaître à la première lecture.,4
"Au fur et à mesure que l'on avance dans la lecture de ce magnifique livre, notre enfant intérieur émerge et fait surface..Vient alors une réelle prise de conscience de ses propres blessures, qu'on pourra alors identifier, accepter grâce à ce livre, pour apprendre au final à s'accepter telle que l'on est, et à être très aimant et compatissant avec soi-même et avec les autres.  Un livre que je recommande pour toute démarche intérieure .",5
Super,5
rien à redire,5
Très satisfaite,5
Livre de qualité er accessible à tous.Une vraie leçon de vie !,5
Excellent livre,5
Une révélation !,5
"... et compréhension d'un tas de choses (minuscules, petites et grandes...)A lire. Digérer. Intégrer. Relire.Permet de vraiment entamer un travail personnel pour aller à la rencontre de soi.",5
"Qui n'a pas lu ce livre ne se connait pas. Lise Bourbeau nous explique avec beaucoup d'amour de compassion notre fonctionnement, nos peurs, nos envies et nous aide à avancer sur le chemin de la vie",5
Il devrait être conseillé à toutes les personnes arrivées à l’âge adulte. Ça vaut toutes les thérapies du monde. Merci,5
Je recommande,5
"Oui, c'est le livre que j'espérais..  D'ailleurs, mon neveu a été convaincu aussi et a passé commande....Je l'avais lu mais je m'y replonge à nouveau.",5
Cette ouvrage m'a permis d'identifier bien des blessures. Je le recommande car il est clair et apporte une vrai éclairage sur les conditionnements que nous portons en nous,5
on se retrouve dans ces blessures et la lecture est facile,5
A lire pour mieux se connaitre...,5
Bon produit en parfait état,5
Livraison rapide mais couverture du livre un peu écorchée.... ce n'est pas pour offrir donc je le garde néanmoins,4
Parfait,5
Livre top qui fait réfléchir,5
"ce livre est époustouflant de vérité, on s'y reconnait tout de suite, les clés sont données ensuite, reste le travail à faire qui n'est pas de tout repos. A mettre entre les mains de personnes qui n'ont pas peur de s'affronter et de guérir de leurs blessures.",5
"cet ouvrage pose les bases des blessures de l'âme, il  permet de prendre conscience des blessures, aide à les accepter, peut aider à les soigner, peut-être plus. Pour débuter un travail personnel sur soi-même, ce livre est tout à fait adapté, il interroge sur soi, amène à la réflexion. Pour ma part, je viens de le terminer et je dois mettre en pratique.",4
Bien facile à lireJe n ai pas finis encore mais il est très intéressant on comprend mieux comment on fonctionne ainsi que note entourageJe le recommande à ceux qui souhaite faire un  travail personnel,4
Un livre qui vous permettra une belle introspection et vous apportera sans doutes de nombreuses réponses. Une bonne thérapie! A lire absolument!,5
À lire de suite,5
Les livres de Lise Bourbeau devraient être pris en charge par la CPAM au même titre que des médicaments !,5
"Pour avoir entendu beaucoup parler de ce livre, je l'ai offert à ma mère pour son anniversaire ....",5
C'est un très bon livre pour se reconnaître dans les blessures par contre il y a peu de techniques concrètes.,5
"Tout est dit ! Un regard à 360° sur sa personne et sur les autres. Les clés pour avancer, pour se comprendre et se connaître. Merci.Lydie - De l'anxiété à la sérénité[...]",5
Ce livre m' été conseiller pr une alie. c'est une très bonne introduction pour commencer une analyse de soit et des autres,5
"Je viens de le commencer, mais j'aime beaucoup !",5
"Pas mal on apprend des choses, on élargit sa vision des choses",4
"Un livre simple et particulièrement intéressant, pour des personnes pas forcement initiées à la spiritualité. On a un regard différent et plus tolérant sur ceux que l'on croise.",5
Excellent livre qui permet de comprendre beaucoup de choses et surtout porter un regard différents sur nos réactions dues à nos blessures. Je le recommande fortement !,5
"Bel ouvrage bien detaillé, avec un petit prix, chaque personnalité est très bien expliquée et detaillée, beau livre a avoir chez soi",4
Contenu complet et intact mais colis très abîmé  ... comme d'habitude avec la poste ...😡,4
Produit conforme à la description,5
Nous devrions tous avoir ce livre entre nos mains,5
"Excellent livre qui apporte bien des lumières sur nos comportements, nos blessures et nos masques. Tout le monde devrait le lire au moins une fois !",5
"Un excellent livre, que nous devrions tous avoir dans notre bibliothèque",5
"Ce livre est plutôt destiné aux personnes anxieuses , stressées ou ayant des problèmes relationnels ; il faut le lire plusieurs fois.  Il devrait permettre d'être un peu plus indulgent envers les autres et envers soi-même . Toutefois la partie avant les 5 chapitres est un peu longue",4
Livre très interessant,5
"Très interessant, j'aurai voulu lire la suite avec les 2 tomes suivants mais n'existe pas en livre de poche (""Broché"" sont trop chers pour moi).",5
Super livre qui aide à comprendre nos blessures d âmes,5
Intéressant bouquin !,4
Superbe livre,5
Très belle ouvrage pour apprendre à se connaître,5
Livre très intéressant,5
"Incontournable, simple, écrit avec les multiples répétitions et résumés parfois pénibles ""à l'américaine"". A relire tous les ans pour imprégner, si on veut appliquer et dépasser le stade de la simple lecture. À offrir à ses parents aussi (s'ils savent ""lire"") ....",5
Ce type d'ouvrage est toujours difficile à appréhender et nous fait farfouiller dans nos émotions. Très bien écrit et facile à lire.On en apprend un plus sur soi même et ça m' a permis de mieux appréhender ma blessure.,4
"Ce livre est juste au dessus ! je le conseille 1000 fois. arrivée le lendemain, parfait !",5
"Livre très instructif, je le recommande aux personne en mal de personnalité et qui cherche à se trouver.Très facile à lire pour se connaitre soit même.",4
"Lise Bourbeau espionne-t-elle ma famille et moi même ? Un guide pour mieux se décrypter, comprendre les autres et donc être plus tolérant ! Bravo !",5
"Très intéressant mais mérite d'être approfondie, surtout la partie guérison. Il y a d'ailleurs une suite que je n'ai pas encore lu.",5
"En pleine lecture., me plaît énormément....",5
Livre très intéressant  qui aide à comprendre  certaines choses,5
"Je viens de le terminer, lu en trois jours. Cet ouvrage nous apprends énormément sur nous même et comment régler ces blessures qui nous gangrènent. Bel ouvrage! Bravo!",4
Conforme à la commande. Livraison rapide.,5
"et pour se comprendre, pour accepter et s'accepter. C'est l'amour de soi, pour soi, et avec soi. Un regard sur soi, afin de savoir aimer l'autre nous-même.",5
"Reçu rapidement, un livre intéressant, je recommande",5
"Déjà acheter en format de poche, lu et relu, génial !!!",5
un super livre,5
A lire dans modération,5
Presque neuf !!! Agréablement surprise par l’état.Livraison rapide!!,5
A lire !,5
Pour mon instruction,5
"Ce livre est magique , c'est un cadeau du cielA lire sans modération",5
m'a permis et me permet encore de prendre du recul dans ma vie et de sortir de mes engrenages...j'ai changer completement de vie et je me sens de plus en plus moi même.,5
Très bon livre pour comprendre et se retrouver,5
"ce livre permet de découvrir ses blessures et celles des autres, on en apprend beaucoup sur son passé et la façon d'intérioriser les évènements survenus !",5
vision différente de nos blessures,5
A lire et à relire,4
Très beau livre à lire,5
Simple. Facile à lire. Va directement à l'essentiel.Aide à bien cerner ce qui nous empêche d'être nous_mêmeet bien sûr donne des solutions.,4
"tout le monde s'y retrouve plus ou moins ou y retrouve des proches, cela peut aider dans la compréhension de soi et des autres",5
Rien à redire,5
L'attrait d'une étude psychologique claire - important pour se connaitre et connaitre les autres - beaucoup de réponses - évite à l'avenir de faire et dire des conneries.,5
"Excellent livre, plein d'humanité et de bon sens qui nous aide à être nous même. Je vous le recommande vivement.",5
Très instructif à lire,5
ce livre décrit les principales blessures et donc les principales personnalités des gens. très instructifreste désormais à travailler sur son masque pour être encore plus efficace,5
Ce livre est vraiment très intéressant. Je le recommande a 100%,5
livre à garder sous la mainà lire une fois et se laisser le temps d'assimiler et de relire encore une fois puis se replonger de temps en temps,4
"Très bon état, se lit vite et je le recommande franchement.",5
très bons retours,5
Livre très intéressant et instructif .il permet de mieux comprendre nos divers difficultés à vivre bien .ouvrage bien écrit et facile à lire.,5
"Envie d'aller plus loin. a conseiller vivement pour toutes personnes qui entame un travail d'introspection personnelle suite à des douleurs répétitives, qui s'accumulent...",5
Très beau livre vite reçu et prix correct,5
Livre qui aide à en savoir plus sur soi et sur les comportements des autres. Livre à avoir dans sa bibliothèque et à partager aussi,5
"Livre qui permet de cerner le problème qui nous empeche de vivre normalement.Dans les 5 blessures, vous trouverez forcement une de vos blessures.J'attends de lire la suite avec les solutions.Bonne lecture",4
facile à lire,5
La Bible!!,5
Très bien pour la connaissance de soi et de l autre,5
Un livre qui correspond à mes attentes  du moment. Percevoir les autres  et soi-même autrement pour comprendre nos difficultés relationnelles. A conseiller à tout public en commençant par les plus jeunes pour leur faire gagner du temps.,5
"Commande arrivée en express ! Super ! Merci ! Rapidité, efficacité ! Le livre est excellent, je le conseille à toutes les personnes en manque de confiance en soi !!!",5
"Pour quiconque souhaite débuter dans le développement personnel ou acquérir de bonnes bases sur les mécanismes plus ou moins inconscients des schémas instinctifs de l'égo. Tous les cas sont bien expliqués, pour passer à la phase transformation ce sera dans un autre ouvrage.",4
Bien vu. Captivant,4
Super livre,5
"ouvrage fondamental pour qui le langage des 5 blessures résonne en soi, à compléter par le nouveau livre sur ""la guérison des 5 blessures""",5
"Pour comprendre la nature de notre propre blessure, pour être en contact avec, pas uniquement avec la tête, ce livre permet de mettre le doigt sur cette blessure et petit à petit permet de l'accueillir et de se comprendre et de cheminer alors vers soi avec plus d'amour et de compassion.Pour toux ceux qui se sentent mal, qui souffrent, et qui ne peuvent pas mettre des mots sur l'origine de cette souffrance",4
"Livre qui vous apprend vraiment ""qui vous êtes "" et vous aide un peu ! Je le recommande à tous !",4
Très bon livre qui ouvre la conscience et permet une belle évolution personne. À lire et à relire sans hésiter.,5
"il est vraiment bien ; j'ai trouver de réponses a mes questions,je le recommande , d'ailleurs, j'ai fait un cadeau a une amie et a ma sœur  , que j'espère ça le aideras",5
"... et comprendre les autres. Petit condensé d'observation concernant la morphologie, le caractère attaché, et des conseils à vivre au quotidien au coeur de soi-m^^eme.",4
"Livre très intéressant et facile à comprendre ,également très instructif.Je suis très satisfaite de cet achat et le recommanderai à mes proches.",5
Ce bouquin se lit très facilement et nous aide à voir nos blessure et à y remédier . On peut aussi y apprendre les blessure des autres et donc les comprendre...,5
Bon livre. Aide à savoir comment l'on fonctionne et ouvre un chemin possible vers la guérison. On comprend mieux d'ou viennent nos réactions face aux autres et à la vie.,4
"Livre épatant qui va me servir de ""guide"" pendant un moment...c'est quoi ces idioties de nous faire écrire des lignes de commentaires ??? allons à l'essentiel  !!!",5
"Ce livre m'a permis de mettre des mots et donc des explications sur ma façon d'être, d'agir et de réagir.Génial!",5
Bon ouvrage pour mieux se connaître et comprendre les autres. Aide à avoir une bonne reflexion sur soi-même et son enfance.,4
Satisfait de mon achat,5
tout est dans le titre,5
INSTRUCTIF DANS L ' EMSEMBLE.CE LIVRE PARLE DE FAIT REEL ET CHAQUE PERSONNE SE RETROUVE QUELQUES PART.JE RECOMMANDE CET OUVRAGE SANS MODERATION.,4
un excellent outil de travail sur soi et aussi pour comprendre nos proches. C'est tombé à pic dans mon parrcours,5
"Top, je recommande",5
"Super livre. Très intéressant à lire et très facile. Je recommande sans problème, vous ne regretterez pas.Envoie rapide et soigné.",5
Intéressant,5
Pour être mieux,4
Livre conseillé par un ami et ma foi très intéressant pour le travail sur soi. On y retrouve des traits de caractères incontestables!,5
"Je le conseille vivement, ce livre m aide beaucoup chaque jour à me comprendre et comprendre les autres, cela permet d'être beaucoup plus tolérant envers soi mm et les autres et enfin guérir de nos blessures si profondément ancrées.Suite à ma lecture j en ai recommandé deux exemplaires pour offrir à mes proches, je pense que cela va beaucoup les aider.",5
Analyse intéressante des comportements en fonction des blessures.Les propositions de remèdes pour en guérir sont cependant un peu sommaires.,4
Nous en avons tous ! Personne n'est parfait ! J'ai adoré! Recommander a ceux qui ne se remettent pas en questions! Fait réfléchir et agir autrement vis a vis des autres et de leur réaction! Agir aussi vis a vis des enfants !Une bonne leçon !,5
Particulièrement intéressant en tant que professionnelle de la santé!Une vision très concrète et complète de nos blessures dans nos corps et notre façon d'agir.,5
Je me suis bien retrouvée dans ces blessures et les explications sont simplement écrites et compréhensible pour tous. Je le recommande à tous.,4
excellent,5
Bien,4
ravie,5
"À ceux qui ont envie de mieux se comprendre, d'apprendre à s'aimer plus pour mieux aimer les autres et perdre un peu de leurs convictions sur eux-même.",4
"La suite de mes essentiels...Dans la continuité des autres oeuvres de cette auteure, un livre à emporter partout, toujours, à lire et relire,et juste regarder comment il ""oeuvre"" sur vous même! Le mode d'emploi du ""enfin bien vivre""!!!",5
Ce livre m’a bcp apporté sur certain aspect de ma vie. Il y’a deux trois points sur lesquel j’ai certains réserve mais je recommande.,4
"ce livre est très intéressant, il condense bien des recherches sur le soi intérieur, je ne l'ai pas terminé encore, mais je puis déjà le recommander à la lecture.",4
"un livre époustouflant de vérité et d'analyse qui aide dans le cheminement de la connaissance de soi ,de l'acceptation et reconnaissance de soi.",5
Parfait!A recommander +++A mettre dans les mains de ceux qui veulent se connaitre et trouver des débuts de solutions,5
Très bon livre je vous le conseille,5
"Pour bien se comprendre soi-même et les autres... Ce livre explique le ""pourquoi du comment du parce que"" !!! Mais une fois qu'on a compris, il reste à travailler sur soi pour guérir. Personnellement, ce livre m'a beaucoup apporté et je l'ai fortement recommandé autour de moi.",5
tout est dit,5
"Super livre de poche facile et agréable à lire, permet de comprendre beaucoup de choses, de cerner certaines personnes .",5
"livre qui vous redonne l'échelle des vrai valeur et vous aide a passer des caps difficilles, tout en relativisant certaine chose",5
"même si nous n'adoptons pas le sens spirituel de l'auteure, force est de constater la justesse de ces analyses. Ce livre peut être pour chaque lecteur le début d'un remise en cause de son comportement réflexe pour aboutir à un équilibre enfin retrouvé.",4
"Afin de mieux se connaitre, comprendre , se comprendre. Ce n'est pas une bible mais il merite d'être lu. emotions garanti au niveau de la comprehension de soi.",5
Ce livre donne une bonne lecture des enjeux entre l'enfant et ses parents. Il permet d'avancer quand on fait un travail sur soi. Ce livre m'a permis de me reconcilier avec moi.,4
Livre permettant de mieux appréhender notre fonctionnement...facile à lire et ludique.Essai de nous amener à regler nos problémes sans les cacher ( comme les médicaments) lol .,5
A LIRE ET A RELIRE,5
"Un superbe bouquin, accessible, qui change tout bonnement la vie. Le must have de l'éveil spirituel et du développement personnel.",5
Un très bel ouvrage à lire pour soi et éviter de projeter les situations décrites sur ce que l'on sait des autres. C'est d'ailleurs souvent comme cela en sciences humaines et comme le faisait dire Voltaire à Candide: Il nous faut d'abord cultiver notre jardin.,5
"je trouve que ce livre aide à voir plus clairement sa vie, je le recommande à tous ceux qui sont en recherche de soi",4
"perturbe un peu car on se voit presque dans toutes les blessures ou presque mais a relire deux fois au calme , très intéressant , on comprends vite notre fonctionnement aide au pardon lorsqu' on décide de lâcher et d être dans l acceptation",4
"Bien écris,  à la portée de tous. Pour mieux se connaître, changer peut-être le cours de sa vie en changeant de comportement.",4
merci pour ce livre..je l'ai dévorer en 2 jours et cela m'as beaucoup aider a comprendre mes réaction et celle des autres face aux évènement...,5
"Un livre guide pour toutes celles et ceux qui souhaite être eux même au détriment de croyances ,de peurs qui les amenés a porter le masque d un blessé qu ils ne sont pas .A bon lecteur ..",4
"A lire, psychologique bien sur mais très intéressant donne des orientations A ne pas prendre au pied de la lettre-  Transaction rapide  -Très bon rapport qualité /  Etat neuf",4
"Et oui qui peut se venter de n'avoir aucune blessure ??? Personne sans doute, et chacun se retrouvera dans ce livre au détour d'une blessure exposée .... Courage ....",4
ce livre permet de connaitre les gens qui nous entourent...... disons qu'il nous aide à analyser les différents corps qui jalonnent nos vies,5
un éclairage sur quelles blessures nous nous sommes construits ...un dessin de morpho-psychologie sur chaque type de blessures pour appuyer là où ça peut faire mal .à lire !,5
"Très bon livre, aide à mieux comprendre comment l'individu fonctionne. Descriptions explicites, lecture accessible à tous. Je recommande cet ouvrage.",4
Je recommande pour un travail sur soi - même....et apprendre à se connaître. Très bon livre pour un travail personnel.,4
Très édifiant et déculpabilisant ! Un ouvrage équivalent pourrait être également utile pour les traumatismes postérieurs à l'âge de 6 ans.,5
education pour tous :) a avoir dans sa bibliotheque :) je recommande aussi de faire le stage avec un therapeute 5 blessures :),5
"Sa lecture devrait être obligatoire!!!Simple et concret, ce petit livre se lit tout seul.Un guide très utile pour qui veut identifier et se libérer de ses vieilles casseroles.",5
"Lecture facile, à la portée de chacun ; cet ouvrage est une découverte, une compréhension de nos blessures liées à  la petite enfance ; Pour ma part, j'aurai aimé un approfondissement sur la suite à donner une fois cette blessure identifiée.",4
"Oui  c'est un très bon livre, je le recommande car tout le monde peut le comprendre et  s'autorise identifier et comprendre nos maux",5
"Le livre est arrivé en bonne état, livré à temps et intéressant à lire!!  content!! très contente!  Je suis contente!alors, beaucoup de travaille à faire sur soi :-) au boulot ma fille!!",5
"Livre à lire absolument......je l'ai déjà conseillé plusieurs fois,Chacun se retrouve dans ""les cinq blessures"" ...., il est très clair, intéressant, et apporte une évolution personnelle.Je le recommande vivement.",5
Excellent livre et livraison rapide,5
Très bon livre. Je retrouve bien mes blessures et les solutions pour m'aider. Par contre plus de 30 pages en doubles. Arrivé au milieu du livre je relisais les pages du début..allez comprendre. .,5
"prise de conscience de son soi intérieur et extérieur, des erreurs commises, de ce qu'on peut changer, apprendre à se pardonner aussi et à oublier les mauvaises choses du passé. très bon livre je recommande fortement",5
"Très bon livre, des conseils qui permettent de mieux vivre ses blessures et de faire des choix éclairésmerci pour une livraison faite en bonne et due forme",4
Parfait,5
pour mieux se comprendre et comprencre les autres.j'offre régulièrement ce livre à des amis.il est très bien construit et offre des pistes possibles,4
livre intéressant qui nous apprend beaucoup de choses sur nous-même. A recommander à des personnes qui se cherchent un peu,4
"Vraiment très intéressant, nôtre physique nous révèle.",5
"pas forcement tres bien ecrit, mais le livre est si interessant que l'on passe outre et puis l'auteure est canadienne .... :)",4
"Permet d'avancer à grands pas vers la connaissance de soi, en allant au principallivre facile à lire convenant à toute la famille",4
petit livre facile pour mieux connaitre et comprendre soi-même et son entourageun des livres les plus petits de l'auteur et quelle effcacité !,5
"Cela m'a beaucoup appris, sur moi et mon entourage, je le recommande vivement à toute personne intéressée par ce sujet.",5
"Lecture passionnante, permet de se découvrir et de comprendre qui nous sommes. Ecrit très parlant, simple à comprendre et très aidant.Utile à tous.",5
"Un très bon livre, très bien écrit, pas cher en livre de poche et  que tout le monde devrait lire.",5
"Malgré une écriture particulière qui demande un peu de concentration pour être dedans, ce livre apporte un éclairage pertinent  sur les grandes failles de l'être humain. A la portée de tous...",5
"Ce livre est facile à lire, et permet un travail intérieur progressif. De belles prises de consciences tout en douceur sur soi et sur son entourage. Je le recommande vivement à tous les adeptes de développement personnel et les passionnés des rapports humains.",5
Ce livre m'a aidé à ouvrir les yeux sur mes blessures et à mieux les expecter. Je le recommande vivement!,5
"Essentiel, on y revient toujours. C'est la base pour comprendre nos souffrances, nos blessures et les accepter. Idéal pour débuter un travail sur soi.",4
"Qui amène réellement à réfléchir sur soi-même, et qui nous montre parfois ce que l'on ne savait même pas à propos de nous-même.Un livre réellement intéressant, que je conseille vraiment.",5
"on ne se reconnait pas forcement de suite, mais il faut continuer, ainsi il est plus facile de se corriger de nos erreurs, afin de se remettre en question...",5
Ce livre est tellement passionnant et riche d'enseignement que demain je vais suivre à Bruxelles pour la seconde fois le stage se rapportant à ce livre.,5
"ce livres m'a été conseillé par une amie coach, il nous aide à mieux nous comprendre, à nous découvrir et à guérir de maux invisibles qui nous pourrissent la vie de chaque jours.je le conseil fortement",5
Livre permettant d'apprendre beaucoup sur soi et à toutes les personnes souhaitant évoluer dans leur vie au quotidien.Bon livre,4
a lire pour soi ou a offrir un livre qui fait réfléchir et qui amène à de lents changements de sa façon de voir.... ecriture agréable et fluide....,5
"Un petit livre plein de réponses qui aide vraiment à mieux se comprendre et à avancer , merci Mme Bourbeau",5
"Grâce à ce livre j'ai découvert beaucoup de choses sur moi-même et mon entourage, ce qui permet de poursuivre un travail sur soi.  A recommander.",5
"Pour ceux qui veulent se découvrir, un bon outil, et écrit de façon accessible.a mettre dans sa bibliothèque de développement personnel",4
"super ouvrage, il apporte une grande aide pour le travail sur sois même afin de nous aider à guerir nos blessures.Je recommande vivement.",5
"Je pense que tout les êtres humains sur cette terre devrait lire ce livre. Il permet de comprendre beaucoup de choses. Je le recommande vivement à quiconque , à partir du moment où l'on est prêt à connaître ses blessures profondes.",5
"Un livre très interressant qui m'a bluffé. J'ai beaucoup appris sur moi, c'est une révélation qui a amorcé un travail et d'autres lectures",5
"Un livre intéressant, riche d'aspects que l'on pense invisibles dans notre existence mais non ! Merci pour fil rouge qui permet de très belles compréhensions des autres mais aussi de soi...",4
j'ai beaucoup apprécié ce livre: a lire !!! chacun a en soi au moins une blessure à cicatriser pour nous aider à vivre plus sereinement!,5
"Très bon livre, bien écrit, bien expliqué...très utile à soi même :)Les 5 blessures de notre enfance nous construisent et nous empêchent de vivre comme on le voudrait.",5
+ clarté des descriptions des blessures et des profils physiques- peu de conseils pour y remédierJe vais lire le prochain pour approfondir,4
c est un très bon livre il résume beaucoup de chose en nous permet de ce visualiser et de comprendre les choses  merci,5
Ce livre permet de réfléchir sur les blessures que nous avons en nous et qui nous empêchent d'avancer. Très intéressant,5
"Livre a lire absolument, c est la base de tout qui vous permettra de comprendre beaucoup de choses et d avancer",5
Ce livre permet de comprendre pas mal de chose. Il est assez facile à comprendre les explications sont claires. Merci,4
"Le livre est très explicite , facile à lire et à comprendre.Un vrai plaisir et une belle découverte de soi.",5
Ce livre est tout simplement la clé de transformation de nos émotions. Il nous invite à nous respecter et nous aimer tel que l'on est.,5
Une base a connaître pr toute évolution et complémentaire aux cours sur les structures de personnalité ...A inclure dans nos pratiques de sophrologie relaxation énergétique!,5
Je recommande à toute personne qui souhaite se sentir mieux dans sa vie et avoir de meilleurs rapports avec les autres.,5
"Livre très interessant et qui vaut le coup d'etre lu.Je me suis surprise a ne plus regarder les personnes de la meme maniere apres avoir lu ce livre.Je pense qu'il est très bien fait pour se remettre en question mais aussi pour comprendre les autres.Lise Bourbeau à pour croyance la rèincarnation qu'elle aborde dans ce livre,neanmoins sans avoir le meme point de vue,je pense que chacun peut lire ce livre sans soucis car il permet surtout de comprendre nos reactions,et les reactions des autres,et d'ameliorer notre vie et notre facon de voir les choses.Le dernier chapitre aborde comment guèrir les blessures mais pas autant que la suite de ce livre qui est aussi disponible sur Amazon.Pour la qualitè du livre le prix est très raisonnable.Je le recommande.",5
Une lecture enrichissante et épanouissante. Recommandé à tous ceux qui ont un besoin d'introspection et qui cherchent leurs route. Merveilleux.,5
Super j adhère totalementC est un livre très intéressantJe l ai fait acheter par 2 de mes amies,4
"Je suis très contente : l'expédition a été très rapide, l'état du livre excellent, et ravie du petit prix de ce livre.Merci",5
Bon livre. Très bien  écrit.  Facilité de compréhension. Est à la portée de tout le monde. À recommander à tous.,5
Un livre très détaillé sur les blessures que nous avons et les masques que nous portons. À lire et relire pour se l'approprier.,4
Je ne l'ai pas lu puisque c'était pour offrir. Mais le bouquin plaît à la personne. Satisfaite de mon achat,5
rapide et conforme à ma demanderien à signalertout est OKje recommanderais sans problème carplus pratique que de se deplacer,5
"Très intéressant .On apprend beaucoup sur le comportement des gens et cela nous permet de mieux les ""cerner"" et comprendre leurs réactions suivant leurs blessures",4
