commentaire,label
"Quelle déception. Beaucoup trop ésotérique à mon goût. Louise Bourbeau dit tout et son contraire. En plus d'un amas d'explications complètement folles sur les blessures humaines, ce que j'ai trouvé très désagréable est le tutoiement de l'auteur envers son lecteur. Bref, c'est de l'argent jeté par les fenêtres. Passez votre chemin.",1
"J'apprécie de lire... un peu tout. Romans, livre psy, philo, classiques, BD, etc. Mais là, carrément pas. Je n'ai pas réussi à tout lire, trop dirigiste. Tout n'est pas à jeter mais franchement le peu de bien se retrouve dans tellement d'autres bons ouvrages. Cette affirmation ""d'apparence physique"" liée à une personnalité, ça s'adresse à des personnes qui n'ont aucune expérience de la vie et qui sont prêtes à donner de l'importance à toutes les légendes urbaines. Et dès la première page, cette conviction de réincarnation choisie exprès dans des conditions toxiques jusqu'à ce que nous ayons soigné nos blessures, j'ai failli fermer ce livre pourtant chaudement recommandé dès sa couverture.Franchement, personnes intelligentes et ouvertes, passez votre chemin à moins de chercher l'ennui ou l'ironie...",1
"Le thème est intéressant, avec 2 ou 3 passages qui donnent à réfléchir, ce qui est très pauvre sur 250 pages de contenu.Le reste est une mélasse informe à la croisée entre la psychologie de comptoir, le shamanisme et l’horoscope de Closer : l’auteure s’appuie sur les mécanismes pyschologiques classiques de compensation pour en tirer ses 5 blessures.Leur description est large est vague, et l’auteur ne cesse de répéter qu’on peut s’y reconnaitre totalement ou partiellement, que tout le monde peut y trouver quelque chose qui le concerne, comme un horoscope.En fin de compte elle ne livre que des problèmes dans lesquels n’importe qui peut se reconnaitre, sans apporter aucune solution réelle.Le reste est auto-promotion renvoyant vers ses autres bouquins, des copier/coller de la même conclusion à chaque chapitre (!!!) et des conseils pour inciter vos amis à acheter son livre.En quelques mots donc : thème intéressant, 2-3 passages qui font réfléchir, les 95% restants sont une mélasse de psychologie de comptoir, de shamanisme et d’horoscope, avec de la pub entre chaque. À fuir.",1
Je trouve dangereux de vendre ce genre de livres qui ne reposent sur rien de scientifique... La théorie pourrait être crédible si elle n'était pas agrémentée de blabla scandaleux.,2
"nul++++++du grand n'importe quoi !pourtant je mis suis repris a plusieurs fois ( croyant avoir mal compris...mais non pas du tout !!)je regrette mes euros mis dans ce truc , c'est clair !!",1
"Un tas d'inepties, des mélanges de vagues notions de psychologie et de philisophie orientale (rénicarnation), bref, un livre déprimant qui n'apporte pas grand chose de positif et constructif. heureusement qu'il n'est pas cher..",1
"Il s'agit d'un ouvrage qui contient , perdus au milieu d'une Masse d'âneries , quelques descriptions amusantes. Les Rapports entre Psychologie et Morphologie sont totalement Fantaisistes , ainsi que les Pathologies Rattachées. La plus grande Fausse Idée de l'auteure est de rendre responsables les personnes, des conditionnements Pathologiques  éducatifs parentaux reçus, générateurs de Blessures et troubles comportementaux ultérieurs. La description de ces travers ultérieurs , artificiellement découpés en 5 Masques peut être amusante . La partie thérapeutique est sans valeur et escamotée. Au total un Livre à ne pas Acheter , car la motivation de l'oeuvre , assortie de la propagande de tous les autres livres de l'auteure , semble bien obéir à un Impératif uniquement Commercial et Lucratif.",1
"je ne suis pas du genre à écrire de commentaire,mais là non! pas possible de laisser passer une personne qui catalogue des genres selon sa morphologie, qui s'appuie seulement sur ses propres ressentis. il n'y a aucune références literraire mis à part un remerciement incongrus à freud etc ..en preface. ni de references à des études ou autre... bien qu'il y est une volonté de transmettre un certain bien être aux gens, ce livre ne mérite pas de figurer au sein de vos recherches personnelles!! sur la limite du sectaire !! je me risque même à dire dangereux !!",1
"Je débute ce livre, j'y découvre beaucoup de références à dieu, à une vie antérieure et des problèmes n'y sont pas réglés, à la réincarnation !! Je trouve cela étrange de lier le Développement Personnel et Réincarnation.Il s'agit de croyances religieuses Personnel de l'auteure qui croise donc ces croyances avec des recherches de Psychiatre sur d'autres sujets.Donc elle fait dire ce qu'elle veut à toutes ces recherches pour que cela serve son propos.Pour le moment j'ai l'impression que l'on cherche à m'attirer dans une secte.Mais comme je débute ce livre je me donne le droit de changer d'avis.Voici un partage d'un article trouvé sur Ouest France concernant cette auteure.Lise Bourbeau, fondatrice du mouvement Ecoute ton corps, est attendue à Angers début octobre. Ce mouvement présente des risques sectaires selon la mission de lutte contre les sectes.Le mouvement Ecoute ton corps de Lise Bourbeau figure sur la liste noire des voies à risque sectaire de la Miviludes, la mission de lutte contre les sectes.Le mouvement Ecoute ton corps de Lise Bourbeau figure sur la liste noire des voies à risque sectaire de la Miviludes, la mission de lutte contre les sectes.Ouest-France  Marianne DEUMIÉ.Publié le 25/09/2013 à 18h33Attention, danger. C'est une conférence qui a attiré l'attention de la Ligue des droits de l'Homme et du Cippad, le centre d'information et de prévention sur les psychothérapies abusives de Maine-et-Loire. Une conférence apparemment anodine sur le thème Ecoute ton corps, ce qui, a priori, ne peut faire que du bien.Sauf que la conférencière est plutôt controversée. Lise Bourbeau a vendu des centaines de milliers de ses livres qui expliquent que toute maladie a une origine psychologique. Surtout, elle fait référence à la nouvelle médecine germanique du Dr. Ryke Geerd Hamers, plusieurs fois condamné pour avoir incité des patients atteints du cancer à abandonner leur traitement. Le mouvement « Ecoute ton corps » figure sur la liste noire des voies à risque sectaire de la Miviludes, la mission de lutte contre les sectes.",2
Je n'arrive pas à rentrer dans le livre... impossible à terminerJe ne suis pas convaincue par les affirmations de l'auteurs,1
"Je ne saurais dire ce que j'ai le plus détesté dans la lecture de cette amas de mots. L'utilisation de la reincarnation comme support de raisonnement sur un comportement donné? L'affirmation qu'un foetus modifie activement sa morphologie afin de satisfaire un état psychologique donné?Le livre est une collection de généralités reminiscente des horoscopes à deux balles, mêlant psychologie, religion et interprétations comportementales de la morphologie.A éviter à tout prix.",1
je n'ai pas commence a le lire.ce livre m'a été recommandé par un ami.bien reçu en bon état.,3
"Qu'il y ait un lien entre l'état psychologique et le corps d'une personne, je veux bien. Définir 5 blessures avec 5 types de morphologies associées, pourquoi pas.De toute façon, si vous ne collez pas à la théorie énoncée, c'est que vous n'avez pas bien réfléchi, que vous n'avez pas bien cherché ou alors que la blessure a été faite dans une vie antérieure! J'ai un peu de mal avec de type de raisonnement.En tout cas, ne cherchez pas un quelconque fondement scientifique à tout cela. Tout est basé sur l'expérience de l'auteure.De mon côté, je ne risque pas d'acheter un autre de ses livres.",1
"La science infuse concernant le mal être des gens! à mon avis, du grand n'importe quoi bien construit sur la souffrance des personnes.Ah et puis aussi, la réincarnation existe! Ne vous posez même plus la question, Lise Bourbeau le sait. Comment? je sais pas, elle non plus probablement mais c'est un fait acquis.",1
"Quand le simplisme s'allie à la bêtise! C'est véritablement affligeant! L'auteur commence par remercier Freud et Jung, un peu comme s'ils étaient ses amis (coquetterie moins futile qu'il n'y paraît), puis affirme qu'il nous faudra peut-être nous réincarner une ou plusieurs fois pour guérir de notre insatisfaction... Ca laisse rêveur... En soi, on pourrait penser qu'il s'agit d'une croyance sans danger, et que si elle aide à vivre, ma foi, y a pas mort d'homme. Mais à y regarder de plus près, il n'en est rien. Se référer, dès les premières pages, aux pères de la psychanalyse et à la réincarnation, est une manière de faire croire au lecteur non professionnel qu'on est largement au-dessus de la mêlée. Quelques précisions ensuite sur l'importance du vocabulaire, mais dont les explications sont... ""dans mes autres livres"". Personnellement, je n'aime pas les auteurs qui n'arrêtent pas d'écrire ""j'ai découvert que"", ""j'ai constaté que"" pour ne pondre que des constats ultra basiques, qui sont soit des ""enfonçages"" de portes ouvertes, soit des simplifications tellement étroites qu'elles en deviennent vraiment fausses. Bref, un pathétique mélange de psychanalyse classique, de croyance ésotérique et de pub pour soi-même.",1
"Je suis plusieurs personnes sur youtube qui parlent des 5 blessures et donc de ce livre... j'ai donc voulu le lire aussi et... je ne m'attendais pas à ça! Je n'ai rien appris de concret en plus de ce que je savais déjà en écoutant des chaînes de développement perso, à part des élucubrations et finalement aucune ""solution"" ou piste concrète pour guérir de ses blessures. Vu les commentaires négatifs précédents, je l'ai pris comme livre gratuit sur Audible et je suis bien contente de ne pas avoir payé pour écouter ça!",1
Idiot. Je l'ai imaginé et mon imagination a été plus riche. Mais je l'ai offert en charité...on ne sait jamais,1
Je n'y ai pas trouvé d'éléments neufs et convaincants. J'ai noté beaucoup de redondances et d 'un écrit peu attrayant.,1
"Comment les gens font ils pour lire ça ? Mystère.Au début de chaque chapitre, le corps et la posture et autres attributs physiques détermines nos caractères...Autant dire que c'est le flou artistique le plus total. Va savoir où te placer si tu n'es ni ""la peau sur les os"" ni ""obèses"" ni que ton dos se courbe...OHHH mais on arrête de dire et d'écrire des choses aussi absurdes là ?Qui peut lire ce livre facilement, chaque chapitre ressemble au précédent et la personne qui lit ça dira juste je me retrouve partout et nulle part.Je ne comprendrais jamais comment ce type de livre fait pour gagner en reconnaissance...",1
"Je tenais à prévenir toutes les personnes qui sont intéressées par ce livre.L'auteur est une très bonne marketeuse et psychologue.Elle décrit des soi-disant ""blessures"" avec des comportements et des physiques que tout le monde à déjà eus/connus.De fait, vous vous sentez forcement concerné à un moment ou à un autre.Elle vous fait donc croire que vous avez des soi-disant ""blessures"" pour finalement vous préconisez un autre de ces livres pour les guérir.Ah oui, et si vous rejetez l'idée que vous avez des blessures : C'est normal, selon l'auteur, ca fait partie du processus, elle vous conseillera d'acheter un autre de ces livres pour vous ""guérir"".En bref, ce livre est extrêmement négatif et malsain.L'auteur vous fait croire que vous avez des problèmes en cataloguant un ensemble d'attitude que tous le monde a déjà eu dans sa vie.Surtout que les seuls conseils de l'auteur pour les guérir, c'est d'acheter un autre de ces livres.Je vous le déconseille fortement et vous invite à vous tourner vers des livres beaucoup plus positifs.",1
"assez déçue du contenu... Pas encore compris le but de ce livre, à part celui de se faire de l'argent",1
"un peu de réincarnation, un peu de prétendue psychanalyse (notions basiques), un peu de ""foi""chrétienne ou autres. Vous mélangez le tout et, en bonne commerciale, vous vous adressez aux plus accablés par la vie et faites un best seller ! Arnaque.",1
"Les 5 blessures est un classique pour toute personne se plongeant dans le développement personnel.Il fait rapidement écho et permet une prise de conscience. Néanmoins, je ne suis personnellement pas d'accord sur tous les points. C'est pourquoi je complète ma lecture par les ouvrages d'autres auteurs, pour avoir une vision plus aboutie des blessures.",3
"Le livre est basé sur le fait qu'une blessure nous créer un physique prédéfinit (tout les gros sont masochistes, tout les gens bien proportionnés sont des dominateurs etc...), de plus il manque aussi bien d'autres aspects qui blessent les êtres humains, ils ne sont pas mentionnés, ici elle en a choisit 5 et tourne de la psychologie basique en ""astrologie""...Même pour débuter dans le self-help et le développement personnel je ne le recommande pas, ce coté astrologie et cases toutes faites risque de pousser au jugement, du style ""tu n'en as pas conscience mais si tu es maigre ça veut dire que..."" alors que c'est de la foutaise, nous sommes bien plus complexes que ça. Il y a des gros masochistes, bon vivants, dominateurs, soumis, fuyants... et des maigres masochistes! si c'était aussi simple ça ce saurait...Je ne vois pas ce que ça peut nous apporter comme information, surtout quand elle se vérifie au pifomètre, et la fin du livre n'apporte au final ni méthodes ni solutions concrètes pour se guérir.",1
"Je suis très ""branchée"" Développement personnel. Ce livre fait trop de généralités. Les analyses ne sont pas du tout percutantes. L'auteur explique que notre morphologie traduit notre blessure; je ne les trouve pas du tout vérifiables. Je suis très déçue par cet ouvrage. Je ne le recommanderais pas. J'ai pris beaucoup de peine à le lire jusqu'au bout.",1
"A la base le sujet des blessures est intéressant, mais je trouve que c'est trop fourre-tout comme livre. L'auteur nous balance des stéréotypes tout le long. Et dire si tu es gros alors tu es comme-ci , si tu es petit tu es comme-ça, je trouve cela d'une absurdité sans nom. De même que de faire référence à la religion, je ne suis pas certaine que cela plaise à tout le monde, cela fait quand même légèrement secte sur les bords ce bouquin.J'aime le sujet du développement personnel, j'ai déjà lu de nombreux ouvrages, mais je n'ai pas adhéré à ce livre, je ne le conseille pas et je ne comprends pas son succès.",1
"déjà je n'aime pas le style d'écriture, l'auteur dis ""tu ..."", elle tutoie le lecteur, comme si elle le connaissait.Puis la description est générale, on peut s'y retrouver partout, comme pour les horoscopes ...(je suis en train de lire aussi en ce moment des livres d'Alice MILLER, je les trouve beaucoup plus intéressants)",1
Ça commence fort! Affirmation que nous avons plusieurs vies et que nous choisissons nos futurs parents en fonction des blessures passées à réparer... Suit toute une accumulation de théories fumeuses dont certaines sont basées sur l'observation des humains. Se veut scientifique mais tente de faire avaler ses propres croyances pour de la science.,1
"À peine une quarantaine de pages lues et je n'ai dejà plus envie de le finir... Certes, les livres de développement personnel sont intéressants pour la plupart mais il est bon d'avoir quand même un recul dessus pour ne pas gober n'importe quoi.D'une part, Lise Bourbeau considère la réincarnation comme un état de fait avec une théorie très simpliste et balancée comme ça, qui sort de sa propre imagination étant donné qu'il n'y a aucune thèse scientifique pour le prouver. Je n'ai pas non plus apprécié les références systématiques ou presque à ses autres livres lorsque qu'elle emploie un terme non connu par le lecteur au lieu de l'expliquer directement. Pour moi, c'est clairement du marketing caché. En gros, il faudrait qu'on achète tout ses livres pour en comprendre un.À vrai dire, je me suis sentie mal en lisant ce livre. C'est subjectif bien sûr mais la raison est simple : LB place les gens dans des cases et nous fait croire que nous avons tout simplement choisi nos expériences malheureuses que nous vivons actuellement ""à cause"" de notre vie antérieure (je ne vais pas tout détailler mais très grossièrement voilà l'idée). Ensuite, elle affirme que nous avons des choses à régler avec le parent que nous aimons le plus. Bonjour la psychologie de comptoir.Ensuite, cette manière d'attribuer des maux psychologiques à des gens rien qu'en observant leur physiologie, je trouve ça honteux ! Oh ! T'es maigre, donc tu es quelqu'un qui fuit les situations ! T'es gros ? Allez, je suis LB, donc je vais te dire EXACTEMENT quelle blessure tu as. C'est un raccourci très simpliste, je trouve. Comment peut-on écrire des inepties pareilles avec toutes les connaissances scientifiques en génétique et en médecine qui existent aujourd'hui ?Livre à fuir.",1
"Ben ché pas en fait.. apres 3 lignes, la grosse feignasse que je suis na pas eu le courage d'en lire plus... y a pas d'images..va peut être falloir que j'essaye à nouveau à lire autre chose que le synopsis de ce bouquin.. je vais tenter de le mettre dans le porte livre au wc, ma fille s'y mettra peut être ..",2
Je me suis arrêté au chapitre 2. Ce livre est delirant de jugement. D'abord ce livre nous sommes reponsables de tout malheur ou rejet qui puissent nous arriver. Ah oui et nous sommes categorisé physiquement aussi si nous sommes dune nature rejeté  alors nous aurons de petit yeux des diarhee et des cancers si nous sommes de nature abandonné nous seront grand et mince avec de l'asthme des vronchotes et des seins qui tombent mais LOL bref  livre jeté a la poubelle. Ce livre est selon moi un ramassis de connerie fait de jugement qui ne regarde que l'auteur mais qui ne sont en aucun cas avéré.,1
"Encore un livre de psychologie à deux balles. Les lecteurs de se livrent ne lisent pas de la psychologie, mais un livre de développement personnel. Ce n'est absolument pas scientifique. C'est comme si tout le monde écrivait un livre sur ce qui lui semble être les blessures de la vie. Tous ces livres sont écrit uniquement pour vous prendre votre argent. Mais si vous entrez dans le profil de la ménagère, go go go",1
"Du répétitif du début à la fin.  A en perdre son latin.  ''''' ''' '.  ''''' km, k , , ,",1
"Je n’ai pas trop adhéré à ce livre.  L’idée était pourtant bonne… les cinq blessures décrites représentent une approche intéressante dans l’interprétation de certains de nos problèmes existentiels.  Néanmoins, comme ont pu déjà décrire certains lecteurs, la base du livre est de la morphopsycho dont l’approche me semble un peu simpliste et surtout sans fondements quels qu’ils soient. Donc dommage… Cependant, si l’on fait abstraction de cette partie (Même si elle me paraît extrêmement crispante) quelques idées sont bonnes à prendre mais sans plus, d’ou mon avis très mitigé…",2
"J'ai des gros doutes sur la validité du contenu. Tu es gros? Tu es un masochiste.  Tu es maigre? C'set parce que tu as choisi en naissant de guérir d'une blessure de rejet... On va où, là? Et les noirs, ils sont noirs pourquoi? Et les juifs? Je ne comprends pas comment cette auteure peut faire gober ça à autant de monde. Peut-être en tant que soignante a-t-elle du charisme et donne-t-elle l'impulsion aux clients de changer, l'impulsion dont ils ont besoin mais en livre ça me paraît grotesque.",2
C'est un beau travail mais la tendance à enfermer les gens dans des boîtes est déjà tellement forte que je ne trouve pas sain de classer les personnes selon leur morphologie. Il serait navrant de regarder son entourage différemment suite à la lecture de cet ouvrage. On peut s'appuyer sur certaines idées positives mais ce livre est à lire du bout des yeux et avec un grand discernement.Prudence ... ;-),1
"Definition des caractères correspondant a chaque blessure trop simpliste et trop stereotype. Il y a meme un type physique (ie une façon de se tenir) correspondant a chaque blessure, dans lequel je ne me suis d'ailleurs pas reconnue. Je n ai trouve au livre aucun intérêt, ni en terme de nouveauté, ni en terme de développement personnel.",2
"vous ne l'avez pas lu? c'est pas grave. un bon thérapeute bien formé et adéquat vous sera infiniment plus bénéfique !voir commentaire de Ecoute ton corps, de la même auteure.",1
Je n'ai pas trop aimer ce livre ces beaucoup de copier coller avec alexander lowen donc je suis assez déçu de celui ce,1
"Si l'on met de côté le langage assez basique, voir même primitif, le message peut aider beaucoup de personnes à voir clair. Tant qu'elles restent capables de prendre du recul.Si l'on croit à tout ce que Lise Bourbeau écrit, elle est la première en sérieux besoin d'aide pour sa blessure d'humiliation (masque de masochiste). C'est une dame on va dire ""bien enveloppée"", d'après Google images...Prenez donc ce dont vous avez besoin, et jetez tout le reste.",3
Même mon barbecue n'en veut pas !... Comment peut on faire une association comportemental par rapport à un morphotype? comment l'auteur (soi-disant scientifique) peut affirmer que nous ayons une âme et  de plus qui choisirait un corps pour souffrir une guérison!?  Même à une personne illettrée je ne le conseillerai pas de peur  qu'il regarde c'es pathétique illustration.,1
"Ce livre est un ramassis de conneries .. étant en master psychologie, c’est honteux de la part de l’auteur de mentionner de grands auteurs comme ayant participer à cette théorie. Ne croyez pas ce que vous lisez, c’est tellement réducteur des problématiques humaines ..",1
"propos grotesques et culpabilisant lorsque l'on a un minimum de connaissances en psychologie, je déconseille vivement ! je l'ai d'ailleurs jeté",1
"On m'avait  fortement conseillé ce livre… je l'ai acheté, lu et détesté. Le ton est désagréable au possible et je n'approuve pas le propos.",1
"Le contenu a résonné en moi, mais ce livre me laisse perplexe :L'auteur fait appel à des notions ""critiquables"" qui pour elle vont de soi telles que ""on est dieu"" et ""on se réincarne et on choisit de s'incarner dans des parents qui nous feront souffrir"". C'est très dommage, celà enlève de la valeur à ce livre. Pour le contenu je le trouve tout de même important afin d'aider à mieux voir les masques qu'un adulte s'impose pour survivre suite à une blessure d'enfance. Il peut permettre au fur et à mesure de détecter les moments où nous portons ce masque, afin de corriger à terme des ""névroses"" qui ne rendent personne heureux.A lire en filtrant donc.",3
"grand fourre tout...pas agréable à lire, limite indigeste...déçue ! Je ne comprends pas le succès de cet ouvrage..",1
"J'ai pensé que cette lecture pourrait être intéressante puisque je souffre d'une maladie auto-immune. Mais quelle rigolade hein ? De multiples réincarnations ? Non mais franchement, tu m'as prise pour qui Lise Bourdeau ? Si certaines affirmations peuvent sembler justes, le reste du livre est tellement délirant parce que connoté ""religion / secte"" ou abus de psychotropes, allez savoir ! Ne tombez pas dans ce piège, ça ne vaut pas la dépense à mon humble avis. Je ne donnerai pas ce livre non plus, il me servira à caler un meuble.",1
"La promesse de ce livre est de vous permettre d'identifier quelle blessure vous ferait le plus souffrir afin d'en guérir une bonne fois pour toute afin d'enfin accéder à la paix.La promesse est des plus alléchantes. Là où le bas blesse est la forme du livre : Lise Bourbeau (L.B.) emploie un ton affirmatif, et s'adresse aux lecteurs par le tutoiement.  L.B. précisait que rien n'était prouvé scientifiquement au début de l'ouvrage, mais dans la lecture on frise les discussions du café du commerce. L.B. dit s'appuyer sur les travaux du psychiatre John Pierrakos, mais il n'est nul part fait mention de ses travaux, de ce qui relève de lui et de l'auteure. Il est souvent cité que Pierrakos a identifié les fameuses cinq blessures, mais je n'ai jamais trouvé décris de sa part sur ce sujet.Régulièrement l'auteure précise que certains termes sont bien définis dans ses autres ouvrages, ce qui est plus qu'agaçant. Mais selon moi, le vrai problème de ce livre se situe dans le rapport malsain entre l'auteure et le lecteur : par le tutoiement, il y a un rapprochement qui détruit la distance propre à l'esprit critique, les différents symptômes rentrant dans les diagnostics sont tellement communs que le lecteur peut vite se retrouver dans une blessure alors que ce n'est pas forcément le cas. Enfin, le mouvement de L.B., Ecoute Ton Corps, qui est aussi la maison d'édition de l'auteure fait partie de la liste noire des sectes établies par la Miviludes.Bref toutes ses raisons font selon moi un livre à éviter.",1
J'espérais avoir une bonne surprise avec ce livre  mais il n'a fait que me confirmer qu'il existe des phénomènes de mode même dans le développement personnel ! Comment expliquer sinon l'incroyable quantité de livres vendus par Lise Bourreau. Comment peut-on par exemple  réduire l'humanité à cinq types physiques ? Ou encore présenter des théories psychologiques aussi simplistes?,1
"J'ai apprécié le livre mais ayant trouvé mieux : l'homme qui voulait être heureux, je n'ai pas pu mettre plus de 3 étoiles.Ce livre analyse les personnes en fonction de leur physique.....Si l'on réfléchit s'est une bonne analyse.... mais pour moi, il a un défaut, comme on se retrouve dans chacun des portrait, on commence à se demander ce qui va en finalité chez nous ..... ben pas grand chose....Donc ce livre ne doit pas être mis dans les mains de n'importent qui.... sinon le syndrome FRANCE TELECOM risque de se poursuivreBonne lecture",3
"Vraiment bizarre. Érige des idées et opinions au rang de vérités immuables. Tel corps correspond à telle blessure... Spécial quand même. Je l'ai lu jusqu'au bout car je n'aime pas abandonner un livre (une blessure ?!) Mais je reste vraiment sceptique. Si vous aimez les livres sur le développement personnel, cherchez en un autre je pense. Si vous aimez les livres avec des idées différentes (voire saugrenues) alors foncez. C'est à vous de voir",1
"Une autre façon de délivrer les messages de compassion et de pardon qui sont décrits dans les religions occidentales et orientales comme la solution aux différents maux et souffrances de l'être humain.Cela peut convenir à certains lecteurs plutot hermétiques aux traditions spirituelles courantes.Ouvrage écrit à l'américaine , avec descriptions de cas vécus. A considérer plutot comme un rapport d'étude mais toutefois d'une certaine utilité quand à l'analyse de nos comportements. Attention quand même aux quelques inepties comme: ""Une personne peut se sentir coupable sans avoir honte mais elle ne peut avoir honte sans se sentir coupable"" . Ha bon , ce n'était toutefois pas mon cas : j'avais honte de mon père tellement il buvait, et sans me sentir coupable du tout.Quand même cher pour ce que c'est.",2
"Grosse déception pour ce livre qui explique que bien avant que l'on naisse, on est déjà dans une case. Je vous cite une phrase du livre :""S'il ne se donne pas le droit de haïr son parent du meme sexe, il peut développer un CANCER, maladie associée à la rancune ou à la haine suite à une douleur vécue dans l'isolement. Quand une personne arrive à s'avouer  qu'elle en a voulue à son parent, elle n'aura pas de cancer.""WTF???? Ceci est une des nombreuses phrases défiant toute logique qui parsèment ce livre...",1
"J'ai acheté ce livre et sa suite sur un coup de tête... Je regrette de ne pas avoir pris le temps de regarder les commentaires. Je n'ai pas du tout adhéré au raisonnement simpliste et pas du tout scientifique de l'auteure, franchement déçue.",1
"Je me suis beaucoup amusée a reconnaitre mes proches, moi même et meme a analyser les inconnus qui m'entourent a travers ses ""fiches"" qui ne sont pas exhaustives (a mon avis) mais qui sont quand meme assez complètes.Bourbeau a certes une façon de concevoir les choses qui lui est propre : ainsi elle parlera d'âme, de réincarnation, presque de pré disposition a une destiné, et d'un ""dieu"" revisité a sa façon (personnellement je l'ai trouvé beaucoup plus sensée que celle que nous a toujours transmise les religions) .. tout le monde n'adhérera pas mais cela ne réduit en rien la vraisemblance des 5 profils psychologiques décrits.Je considère ce livre comme un support (assez) cohérent, parmi bcp d'autres ouvrages, qui a comme petit plus de nous inciter a l'amour de soi et du prochain a travers la compréhension et la tolérance puis le pardon.Facile a lire, très accessible, presque amusant.J'ai trouvé dommage que  les explications de nos états mentaux, comme chez Freud soient trop restreintes a la période de la petite enfance. Et le tutoiement m'a gêné voire agacé (!!)..Et pour finir j'ajoute que le dernier chapitre veut expliquer comment surmonter nos difficultés : la théorie c bien joli encore faudrait il qu'elle soit ""palpable"" . Je n'ai rien compris a ce qu'il fallait faire concrètement.J'ai mis 3 étoiles car 2 serait trop severe.. mais un 2.5 conviendraiT tres bien.",3
"Si c'est le premier livre que vous acheter de cette auteur, vous ne serez pas déçu. Elle décrit bien les causes de 5 types de morphologie et de façon suffisamment large pour que nous puissions nous y retrouver. Le livre est plutôt court mais simple à lire, même agréable.Maintenant si vous avez déjà lu ses 2 livres les plus connus : ""Ecoute ton corps"" tome 1 et tome 2 vous risquez d'être un peu déçu. Elle a déjà abordé ce thème dans le tome 2 et ici elle le développe un peu plus sur les origines de nos différentes morphologies. Ce livre nous permet donc d'en apprendre plus nous et nous aide surement à mieux nous comprendre. Mais la solution est toujours la même : l'acceptation de ce que nous sommes.Pour moi ce livre n'est qu'un chapitre plus étoffé de ""écoute ton corps"" et je ne pense pas qu'il y avait matière à faire un livre juste la dessus. Le côté commercial est très visible.Par contre je conseille de lire ""Ecoute ton corps"".",2
"Un bon fond, mais qui n'est pas mis en valeur à sa juste valeur.- l'auteur fait référence à des notions ésotériques (réincarnation, ...).On ne vous demande pas de comprendre, mais de croire.- les interprétations morphologiques ne tiennent pas compte de l'environnement. Les USA comptent de nombreux obèses. Cela signifie t'il que les américains sont plus victimes de la blessure d'humiliation que le reste de la population ? J'en doute. Les chinois sont plutot maigres: ils ne vivent pas l'humiliation ?Trop d'ésotérisme et trop de simplification.",3
Livraison après 3 semaines d'un livre que je n'avais même pas commandé. Recommande du livre souhaité qui finalement se serait perdu au bout de 3 autres semaines.  Il a fallu que je les relance pour qu'il s'aperçoivent que ma commande avait disparu et qu'ils me remboursent. Tout simplement lamentable. Je déconseille. Surtout si c'est pour un cadeau...,1
"Ce livre est une honte. De la psychologie de bas étage, aucuns apports scientifique pour valider les propos. L'auteure se base sur une expérience purement personnel pour monter de toute pièce de fausses vérités. Oser écrire et faire croire aux gens que la rancune peut mener au cancer ou que certains fuis en tombant dans le coma me paraît plus que déplacé. Je n'ai pas pu finir le deuxième chapitre devant tant d'ineptie.",1
"Quelle déception.On me l'a recommandé, j'achète.Mais quel tissu d'âneries affligeant !!!Basé sur un meltingpot de psychologie de bazar avec un zeste d'ésotérisme, c'est le truc le plus délirant que j'ai lu depuis bien longtemps.Je suis allée jusqu'à le lire jusqu'au bout (cela m'a été pénible) pour voir jusqu'où elle va ...Cet auteure se moque de ses lecteurs ou alors elle est givrée ... Dans les deux cas, c'est grave.",1
"S'éduisant d'imaginer que notre physique révèle une partie de ce que nous sommes, dont  nos blessures... mais je n'ai pas pu avancer dans la lecture du livre ... difficile d'adhérer au postulat de base de la reincarnation nécessaire pour guérir de nos blessures... Cela fait perdre toute la crédibilité à l'ouvrage qui semble sans fondement scientifique... et dire que les livres de cette femme sont des best seller!Blandine M",1
chacun son avis...pour ma part je n'aime deja pas le style d'ecriture ;il s'agit d'un livre pas d'une séance collective.Il n'y a pas de reference serieuse ;on dirait que l'auteur se sert uniquement d'observations faites sur le terrain...ce n'est pas suffisant pour un domaine complexe comme la psychologie.bien sur ;on peut y trouver ce que l'on veut...mais autant lire un mauvais horoscope dans ce cas...très deçu.,1
"Je ne sais pas quelle formation a l'auteure, mais ses propos ne semblent pas scientifiques, ne reposent que sur ses soi-disant observations, en commençant par remercier de grands psychanalystes pour asseoir un semblant de sérieux... On se retrouve évidemment dans 1 ou plusieurs des 5 blessures en question, mais comme on se retrouve dans 1 ou plusieurs des 12 horoscopes... J'ai perdu du temps et de l'argent, mais au moins je sais qu'il ne faut pas que j'achète plus de bouquins de cette collection !",1
"livre intéressant ou chacun trouvera des informations intéressantes pour son propre parcoursPar contre, livraison Chronopost toujours aussi insatisfaisante avec un livreur qui ne prend même pas le soin de présenter l'enveloppe, au moins une fois avant de la déposer au bureau de poste, alors qu(il y avait du monde à la maison du matin au soir, et la mention ""avisé"" sur le site chronopost.....vraiment pas sérieux, ni professionnel. Mensonger, tout simplement, et ce n'est pas la première fois",3
"Très déçue, je me suis sentie super mal en lisant ce livre que je n'ai d'ailleurs pas terminé,je l'ai jeté. Comment peut-on juger les gens par rapport à leur physique.",1
