commentaire,label
"superenfin un livre référence ,  c'est la base de toutes compréhensions de soile choix de  la famille dans laquel on naît , c'est un peu aberrant mais pas bien grave , le reste est très utile",5
"C'est une amie qui m'en a parle il y a presque 20 ans… je l'ai acquis pour revoir, c'est axtraordinaire le travail que Lise Bourbeau a fait, intéressant, incroyable même cette étude du corps",5
"Livre très intéressant sur la relation entre le corps et l'esprit qui confirme le fait que tout est lié. il faut évidemment garder à l'esprit que la provenance d'une maladie est multifactorielle, l'auteur propose une autre piste c'est tout. A ne pas mettre entre toute les mains car les personnes non initiées vont rejeter ce livre sous couvert que ce n'est pas prouvé scientifiquement... Seul bémol a ce livre selon moi, le lien fait avec dieu. Pour moi, ce serait plutôt l'univers... il est évident que la science et la spiritualité  (et non la religion) sont liés et ne peut exister l'une sans l'autre.... allier ces deux disciplines et non les séparer serait plus intéressant...mais ça c'est un autre débat...Concernant la responsabilisation, cela peut être difficile a l'entendre, y en a toujours une et quelque soit la problématique et le trauma vécu. Tout cela dépend des vies précédentes que l'on a eu et de ce que l'âme veut réparer... cela ne veut pas dire que l'autre n'est pas responsable !  La responsabilisation amène à se pardonner soi même et d'accepter cette vie.. guérir son âme n'est pas un long fleuve tranquille..",4
"Ce livre est une excellente thérapie pour se  connaître soi-même. L'auteur nous décrit 5 blessures principales que nous portons en nous et qui constituent un frein à notre développement personnel.Chaque personne qui lira ce livre se reconnaîtra à travers ces cinq blessures.Ces dernières  définissent nos comportements en général. Pour un travail sur soi-même, le vous recommande ce livre qui est plus qu'instructif.",5
"J'ai acheté ce livre sur recommandation... Je l'ai déjà offert 3 fois et prêté 5 fois.Lise Bourbeau décrit les blessures humaines avec honnêteté et dans des termes très compréhensibles qui permettent, non seulement de s'identifier aux caractères et modes de fonctionnement présentés, mais également de reconnaître ses proches et de mieux les comprendre.On ressort de cette lecture avec beaucoup d'empathie et même de sympathie pour la nature humaine puisque l'on comprend que nous ne sommes pas nos blessures, celles-ci étant des masques (comme l'auteur les décrit). On souhaite par dessus travailler à s'en détacher.Contrairement à certaines lectures de développement personnel qui proposent méthodes et étapes pendant des chapitres entiers qu'il faudrait mettre en pratique, l'auteur détaille ici chaque réaction et trait de personnalité d'un ""blessé"", permettant une réelle prise de conscience, sans critique ni jugement, et un travail sur soi très facile et accessible (puisque basé sur l'analyse de nos réactions et émotions), pas du tout rébarbatif (ni demandant un milliard d'exercices que ne personne ne fait).Je relis régulièrement cet ouvrage avec plaisir lorsque le besoin s'en fait sentir... Et je vis mes contrariétés avec beaucoup plus de philosophie, en identifiant très rapidement l'ego ou la blessure qui parle, à ma place.",5
"Livre descriptif des différents comportements que chacun peut mettre en place inconsciemment quand il se sent menacé de raviver une ancienne blessure.Il décrit le comportement de chaque masque qu'on peut porter en situation des dites ""menaces"" et permet ainsi de s'y identifier et de se comprendre un peu plus.Des conseils permettent également de transformer nos mécanismes - cicatrisant nos blessures.La compassion et l'amour inconditionnel s'en voient développés également :)",4
LISE BOURBEAU SE CONTENTE DE DECRIRE LES BLESSURES SANS INDIQUER DE REMEDESEN FAIT LES BLESSURES PEUVENT ETRE DANS LES MEMOIRES CELLULAIRES DONC IL FAUT LES LIBERERELLES PEUVENT AUSSI ETRE DANS LE SYTEMENDOCRINIEN (ENDOCRINO PSYCHOLOGIE) ET LE CERVEAU (LIGHTNING PROCESS) L'EFT ET LE CODE DE GUERISON SONT 2 TRES BONS COMPLEMENTS,4
"L'originalité de cet ouvrage est de nous expliquer comment ces 5 blessures psychiques (rejet, abandon, humiliation, trahison et injustice)peuvent modeler notre corps physique et des mécanismes de défense.C'est un livre de base à lire et relire et son grand apport est de nous faire comprendre que toute personne qui nous ""attaque"" est une personne blessée, cela aide à relativiser...",5
"Je ne comprends pas les gens qui mettent des avis négatifs. Cela reste votre ressenti, peut être n'était ce pas le moment de le lire pour le comprendre. Les réponses ne se trouvent pas forcément dans le livre mais elles se trouvent en vous. Il est là pour vous mettre sur des pistes à suivre.",5
"Édifiant, ce livre clair dans sa conception, au langage direct et vulgarisé, m'a permis d'observer des blessures psychiques presque caricaturales parmi mes amis(es), de mieux comprendre les réactions et le comportement de ces derniers, de mieux les apprécier et, par la suite, de déterminer mes propres blessures avec les mécanismes de défense s'y rapportant; en finalité, beaucoup de tolérance envers les autres et moi-même et donc moins d'émotions négatives. Un délice !",5
"Ce livre est très intéressant. J’ai pu comprendre certaines choses sur mon passé, sur moi même. Je recommande bien sûr « la guérison des cinq blessures » et également la puissance de l’acceptation du même auteur.Le chemin va être long vers la guérison mais j’ai maintenant quelques pistes !",4
"Ce n'est pas simplement un livre, Mais une bible. Je peux â partir de ce chef d'œuvre mieux me connaître et aussi mieux comprendre ceux qui m'entourent. Nos réactions devant les difficultés en effet grâce à ce livre me poussent à penser, et le prouve aussi que rien n'est le fruit du hasard. Je recommande ce livre, afin d'avoir une vision plus large et complète de soi et de son entourage... À consommer sans modération",5
"Un excellent livre. Beaucoup de choses vrais. Ensuite bon, ok nous avons tous besoin d'être aimé. J'ai de suite identifié les blessures et de moi-même et de mes proches. Juste, quand elle parle d'anciennes vies, et de notre ""DIEU"" intérieur.. C'est exagéré et cela reste SA croyance. Qu'elle ne nous l'impose pas ! Le reste j'adhère et accepte.",4
"J'ai adoré ce livre, il m'a fait comprendre le mal être de mon entourage, le ""pourquoi"" sont-ils comme ça.Il m'a fait comprendre pourquoi moi, je me comporte ainsi avec les autres aussi.Incroyable",5
Un livre à lire car il donne une belle ouverture et des conseils. Je le conseille à tous puisqu'il touche chacun d'entre nous à un degré plus ou moins large. Nous avons tous des peurs et des attentes alors voilà de quoi yen être conscient et essayer d'y  faire face.,5
"Très bon livre, merci",5
Pour ceux et celles qui veulent se prendre en main et ne pas laisser leurs émotions guider leurs réactions dans la vie quotidienne. il faut passer les première pages et ne pas croire que le livre se résume à ces seuls 5 blessures. Associées les unes aus autres elles sont une infinité de combinaisons qui font que nous sommes uniques. Mais au fond ces 5 blessures résument bien xce que nous pouvons être. Très intéressant quand on s'y plonge réellement et conseillé à de nombreuses personnes qui croient se connaître. Bonne lecture à toutes et à tous. Sceptique au début je me suis finalement retrouvé et travaille davantage sur moi... peut-être vais-je enfin trouver une façon de gérer mes crises dites de spasmophilie.,4
"Dans l’ensemble j'ai beaucoup apprécié ce livre.Le contenu n'est clairement pas scientifique et certaines affirmations m'ont laissé perplexe.Je ne suis pas du tout d'accord avec le rapport que l'auteure établie entre morphologie et blessure de l'âme, ni avec le principe qui annonce que telle blessure est provoqué par tel parent à tel moment de l'enfance et encore moins avec le listing des maladies attribuées aux blessures.Pour moi ces théories sont  plutôt absurdes et parfois même d'une autre époque.CEPENDANTJ'estime que ce livre n'est pas bon à jeter à la poubelle pour autant dans le sens où il m'a permit de faire une sorte d' introspection et de comprendre certains comportements que je pouvais adopter. Ce livre n'apporte aucune réponse mais il permet de réfléchir sur soi et de mieux se comprendre et surtout d'être plus tolérant envers soi. Je le dis très honnêtement; en ne prêtant pas attention  aux passages cités au dessus ce livre devient tout d'un coup quelque chose qui nous fait du bien et nous fais avancer sur le regard que l'on porte sur nous-même et parfois sur les autre.Je le conseille au personnes un peu perdus dans leurs sentiments.",4
J en ai appris beaucoup plus sur moi même avec ce livre qu avec tous les autres livres de psychologie que j' ai pu lire tous réunis . Il m aide beaucoup dans mon évolution personnel mais aussi à mieux comprendre autrui,5
Un livre utile au quotidien pour comprendre ses problèmes intérieures et aller vers leur résolution.Plus profond que les autres auteurs sur le thème du décodage biologique.Peut être complété avec Louis Hay et Christian Flèche (plus analytique et intellectuel).Merci !,5
"Des le premier chapitre j'ai été sidéré de la pertinence de ses observations, elle a mis des mots sur des croyances que je n'arrivait pas à décrire. A recommander aux âmes fragiles, c'est un vrai soulagement!",5
"livre excellent qui explique les caractéristiques de nos blessures avec des descriptions physiques de chaque type de blessure, puissant pour soi meme et les autres",5
"Le livre traite des émotions qui nous ont construites dans la vie sur notre corps. L'auteur définit 5 blessures principales, qui sont tout autant des façons comportementales de penser et d'agir. Très facile à lire, accessible, attention à son propre miroir si on est pas prêt....",5
"C'est un CD double, une lecture du livre ""Les cinq blessures qui empêchent d'être soi-même"".Les commentaires donnés pour le livre s'appliquent aux CDs.C'est une autre façon de prendre connaissance de ces trésors, en écoutant au lieu de lire, en étant allongé, les yeux fermés, en se relaxant ou lors d'une activité inintéressante.En écoutant les CDs, en un peu plus de deux heures, j'ai appréhendé le contenu du livre. J'ai eu une vue d'ensemble plus rapidement.Et puis, j'écoute de temps en temps, et c'est un processus qui permet de comprendre des notions, dont les détails n'avaient pas été remarqués précédement, et qui deviennent plus claires.L'impression est la même que lors d'une formation, ou lors d'un entretien avec un thérapeute, avec la possibilité de passer et repasser la séance. La voix de quelqu'un d'autre a un impact différent de celui de notre propre lecture.Ma lecture du livre papier a d'autres atouts, particulièrement pour revenir en arrière, comparer, expérimenter, surligner ce qui me correspond..., ce sont, à mon sens, deux façons complémentaires pour faire une thérapie.",5
"Cinq blessures, voici la globalité de ce monde. Nous sommes dans cette vie pour en réparer une voire plusieurs. Une existence pour analyser nos problèmes, et bien sur tenter de les réparer.",4
"Oh oui, quels regrets de ne pas l'avoir lu plus tot, ce livre est très éclaircissant et on a toujours envie d'en savoir plus. De plus, on peut se référencer à tout moment où l'on a des doutes sur soi-même. Vraiment très bien.",5
"Tout le monde devrait lire ce livre, pour se comprendre, comprendre les autres, pour l'acceptation mutuelle sans jugement. On ne sort pas ""guéri"" de la lecture, mais on a de bonnes pistes de travail sur soi. Mais par contre, c'est difficile de la faire partager aux autres, à part comme le dit l'auteure, en le prêtant. C'est en effet difficile à résumer.Ca m'a servi aussi avec ma fille de 8 ans, on en a lu des passages ensembles, je pense que ça l'a aidée.",5
Ce livre est vraiment génial. Il permet de découvrir ce que nous sommes vraiment et l’auteur a une sensibilité incroyable. Je recommande,5
Rien à dire de particulier.  Ca correspond à mes attentes et j'en suis satisfait. Comme beaucoup d'autres produits de chez vous.,4
"Bonjour,Un livre qui n'a l'air de rien comme cela, mais à ma grande surprise c'est celui qui m'a fait le plus prendre conscience de certaines choses. Je le conseille vivement. Très simple à lire, très bien expliqué !",4
"Absolument fantastique, très enrichissant. Apprend à être compréhensif et à savoir pourquoi certaines épreuves nous arrivent. Ceux qui n'ont jamais entendu parler de ces choses là peuvent être d'abord sceptiques mais tout est absolument logique et la science se penche d'ailleurs de plus en plus sur l'influence de l'esprit sur le corps. Ainsi il est on ne peut plus adapté à notre époque et aux gens complexés par une société qui veut nous plier à des normes rigoureuses et non adaptées à l'Humain et au vivre ensemble, qui veut nous étiqueter.Bonne lecture !",5
ce livre m'a permis de me decouvrir et de me comprendre au plus profond de moi meme et analyser mes actions et mes pensées! je recommande ce livre a tous ceux qui doutent que ce qu'ils sont vraiment et ainsi de comprendre ses blessures qui nous empechent de vivre! depuis j'acceptes les chose et les evenements qui pour moi etaient flous,5
"Étant hypnopraticien ce livre m'aide à décoder les blessures de mes patients , je recommande vivement a tous ceux qui travaille dans l'aide à la personne",5
Ce livre vous aide à vous redécouvrir et accepter ce que l'on n' est. Et comment on se voit et pour on réagit de tel façon. Je suis naturopathe et je travaille beaucoup avec ce livre.je l'ai lu et relu et avec chaque patiente je redécouvre.,5
"Ce livre m'a beaucoup surprise et je suis très contente de l'avoir acheté et lu. J'y ai trouvé des choses très justes, c'est facile de vérifier ce qui s'est reflété sur notre propre corps par exemple, on peur le faire soi-même. Après, c'est difficile d'en parler avec nos parents...ce sont des sujets délicats. En tout cas, je pense acheter les autres livres de Lise Bourbeau, sa façon d'expliquer les choses m'a conquise",5
J'ai beaucoup aimé ce livre que je recommande sans faute. Un livre qui permet de comprendre le fonctionnement de chacun.,4
Une base de compréhension de nos dysfonctionnements écrite avec un ton de proximité interpellant.Lise Bourbeau captive le lecteur et invite à se mettre en questions puis en chemin de guérison.,4
"bonjour,les 5 blessures est un livre qui m'a beaucoup apporté.il m'a fait découvrir des choses sur moi...j'ai découvert par la meme occasion lise bourbeau,je me suis donc acheté d'autres livres qu'elle a ecrit.j'adore!!!pour toutes les personnes qui aime ""le travail sur soi"", je vous le conseille vous ne serai pas decu.bonne lecture!",5
"Après avoir lu le livre ""LES PLUS GRANDS SECRETS POUR APPRENDRE A DEVENIR BEAU RICHE CELEBRE AMOUREUX ET EN PARFAITE SANTE RAPIDEMENT"" (je le recommande vivement), je cherchais plus d'informations. Je suis tombée sur ce livre. Je dirais que ce livre m'a époustouflé. Il s'agit d'un livre formidable qui vous dit exactement ce que vous devez faire étape par étape. Ces deux livres sont indispensables, l'achat est vite rentabilisé.",5
"Je suis en plein dans la lecture de ce livre. Mais il est très prenant!! Il définit bien les 5 types, et on se retrouve bien dedans, dans une des blessures. Je pense qu'on l'achète uniquement si l'on en a besoin. A ceux qui veulent l'acheter, n'hésitez pas!! Il est très bien.",5
"un livre que tout le monde devrait lire au moins une fois ! je pense qu'il peut changer votre façon de voir votre vie. Laissez-le trainer sur le meuble de l'entrée ou sur la table du salon, vous verrez que chaque membre de la famille (pas trop jeunes non plus, c'est un peu abstrait quand même !)peut y trouver son compte.Pour ma part je l'ai aussi conseillé à des amies et le retour ne s'est pas fait attendre ! Ce livre permet non seulement de nous retourner sur nous-mêmes, mais il favorise aussi les échanges entre les personnes qui l'ont lu.Franchement, si vous regarder en face ne vous fait pas peur, alors foncez !!!",5
"Par hasard je suis tombée sur ce livre chez une amie. Très intéressée par tout ce qui est développement personnel et blessures de l'âme je l'ai lu rapidement. Je savais expliquer mes blessures, celle de mes proches et si pendant longtemps j'ai cru être dans le rejet et bien je me suis reconnu dans l'abandon. Dans la blessure trahison pour un de mes proches (controllant)tout correspondait à 95%. Oui ce livre est très intéressant pour prendre conscience de nos difficultés et d'éprouver ensuite de la compassion pour l'autre. Je le conseille. J'espère qu'il m'aidera à guérir. Peu importe si l'on croit à la réincarnation ! Comme les maladies les blessures sont héréditaires",4
"Excellant ce livre devrait faire parti de votre livre de chevet.Comprendre comment nous fonctionnons depuis notre enfance, l'importance de notre entourage, de notre vécu.A lire afin d'évoluer dans notre vie afin de moins souffrir et de nous tourner vers les autres.",5
"J'ai lu le livre en quelques jours, j'ai même pris des notes, me suis analysée et ai analysé quelques personnes de mon entourage. Le livre n'entre pas en profondeur dans les causes, les symptômes et les solutions de chaque problème mais il permet vraiment de cibler quelle est ou quelles sont nos propres blessures, bien que pour moi cela reste quand même en surface et que le sujet mérite une analyse bien plus poussée, c'est un premier pas vers la compréhension psychique de son propre fonctionnement.",4
"L'auteur Lise Bourbeau, une grande dame nous décortique les 5 blessures que tout être humain transporte dans ses bagages.Avec ses mots et sa douceur, elle touche nos émotions pour nous révéler à nous même.Je me suis reconnue dans 3 blessures mais la 1ère et pour moi la plus importante.J'ai décidé de me guérir de mon passé depuis plusieurs mois et un jour mon regard s'est porté sur ce livre car il était là pour m'aider à comprendre ces blessures et je l'ai mis dans mes bagages pour ma guérison définitive.",5
Pas encore fini ma première lecture (et il y en aura d'autres) que je peux déjà dire qu'il s'agit d'un fantastique outil d'investigation.,5
tres bon livre de psychologie tres facile a lire pour les gens comme moi non adeptes de la psychologie.cela donne beaucoup de clefs a la question qui nous sommes et pourquoi on fait les memes erreurs.,5
Un livre facile a lire et explicite ! Vous vous retrouverez forcément dans l'un de ses chapitres... Très utile aussi pour des thérapeutes comme moi ! Un incontournable je dirais même... Bonne lecture !,5
"La description des blessures et des maques associés est excellente, dommage que la partie sur le comment guérir ses blessures ne soit pas plus détaillée.",4
"Un livre très accessible qui nous aide à mieux nous comprendre pour être nous même.L'auteur a un peu tendance toutefois à faire la promo de ses nombreux autres livres...Malgré tout, c'est un ouvrage à lire et à recommander !",5
"Ce livre s'adresse à ceux qui envisagent un travail intérieur de libération...Après un début d'explications très complètes sur comment il faut s'y prendre, le lecteur plonge dans la compréhension de sa vie grâce à des informations d'une rare justesse qui effectuent à elles seules une thérapie en profondeur.Nous ne sommes pas obligés de croire à toutes les théories énoncées, il suffit de lire avec notre ressenti, et à chaque phrase nous nous reconnaissons, dans nos comportements, leur cause, leur motivation, et la machination mise en place pour arriver à survivre avec nos blessures.Ce qui remonte de nos expériences douloureuses n'a pas le temps de nous replonger dans la souffrance, parce que les informations sont distillées de telle sorte que nous prenons conscience de l'origine et donc la charge émotionnelle qui maintenait tout en place s'évapore.A la fin du livre, le chapitre sur la réparation est un peu bref, mais déjà, arrivés jusque là le travail a bien avancé, grâce aux prises de conscience à la seule lecture du livre.Pour approfondir les notions d'acceptation et d'amour inconditionnel, et pour appliquer les principes de guérison spirituelle, on peut se reporter au livre ""Le grand guide de l'être"".Et relire ensuite le livre des ""5 blessures"".A la deuxième lecture, on comprend à un autre niveau, et on mesure les progres.",5
"un livre qui aide à comprendre ce que le corps par sa morphologie peut exprimer.  Pour comprendre et accepter le livre, il faut prendre un peu de recul et avoir déjà quelques connaissances sur le sujet tout en étant accessible à tous et facile à lire.Un livre que je conseille à toute personne qui cherche à améliorer et à mieux comprendre sa vie",5
Etonnant bouquin que j'ai fait circuler auprès d'amis et membres de la famille! Il permet de mieux comprendre les souffrances (les siennes et celles d'autrui) et de faire preuve de compassion et non pas de critique toujours vis à vis de soi-même et d'autrui.a RECOMMANDER vivement!,4
"un livre qui permet de se reconnaitre et comprendre les attitudes des autres, de notre entourage.un livre de psychologie très simple a lire.",4
Un éclairage sur soi d plus enrichissant!On ne se regarde plus comme avant et c est tant mieux !,4
"d'une lecture très facile et très claire, se livre est d'une aide incomparable pour cerner la raison de nos comportements, de notre mal etre et enfin comprendre notre mode fonctionnement afin de pouvoir agir pour notre bien etreUn des meilleurs livre que j'ai lu dans se domaine",5
Un livre très intéressant et qui permet de mieux se connaître et de mieux interpréter ses peurs. Il nous apprend à reconnaître les masques que nous mettons en place pour nous protéger de nos peurs.,4
Je pense que beaucoup de personnes peuvent comprendre à travers ce livre leurs blessures passées et surtout penser les plaies qui nous pourrissent la vie au quotidien.,4
mon choix du livre était ciblé je n'avais donc pas besoin de commentaire car contre j'ai été surprise par la livraison rapide et de la qualité du produit pour un livre d'occasion,5
"Livre très intéressant que j'ai ""dévoré"" très rapidement malgré les regards de chacuns qu'il soit plus ou moins Positifs c'est un livre qui apporte une certaine réflexion et comme beaucoup de choses de la vie ,il faut en prendre et en laisser...a chacun d'y voir son intérêt...pour ma part, pas de regrets.",5
Lecture à découvrir dans l'optique de mieux se comprendre soi-même. Permet de cerner différentes phases de notre chemin personnel  et ainsi pouvoir évoluer avec soi-même vers un meilleur. A offrir car difficile de pouvoir en discuter avec autrui tant ce chemin est personnel et donc individuel,5
"Cet achat est une des meilleures choses qui me soit arrivée ! La lecture de ce livre m'a fait un bien fou, cela faisait longtemps que je ne m'étais pas sentie aussi bien. Après la découverte de ce livre, je me suis découverte une passion pour la lecture, guidée par l'envie d'en apprendre encore toujours plus sur moi-même.",5
Je trouve ce livre tres instructif. Malgré qu’a La fin des chapitres elle ce répète je trouve que chaque points de blessures et bien expliquées.,5
A lire et relire sans modérationPenser à prendre des notes dès le débutC’est un livre personnel !,5
Très bon ouvrage qui permet de prendre conscience d'énormément de choses sur soi-même. Un ouvrage libérateur et réparateur.Je recommande et conseille aux amateurs de développement personnel les autres titres de l'auteure.,5
"Envoi rapide et livre super intéressant, je recommande",5
Bon livre de développement personnel,5
Bon livre sur le développement personnel,5
Très bon livre.,5
Un livre plus que passionnant il révèle vraiment des choses passionnantes,5
Parfait,5
"Très bon livre, je recommande.",5
Super,5
TB,5
L'un des meilleurs livres que j'ai lu,5
très bien,5
À lire très agréable et très instructif,5
Très bien,5
C mon livre de chevet. Sa perturbe le quotidien car tout est remis en question. Je me comprend un peu mieux et surtout j arrive a comprendre l autre et a le voir autrement avec un regard bienveillant.  Ame sensible s'abstenir car sa chamboule pas mal. Je vous souhaite une Trés bonne découverte de Humain,5
Top top,5
permet une meilleure approche des autres et une auto inspection de soi pour mieux gérer les situations extérieures,5
Très bon livre pour mieux se comprendreExcellent Etat,5
un des meilleurs livres de developpement personnel a lire,Achat vérifié
Great book,Achat vérifié
"Il m'a plu. Toutefois, heureusement qu'il y a une seconde partie. La description des blessures est très bien à mon goût  mais une fois identifiées, ce qui compte c'est d'avoir des moyens pour pouvoir travailler dessus, et là, sans le livre de la guérison qui vient après, on se retrouve un peu juste.",Achat vérifié
Super livre,Achat vérifié
J'ai adoré cet ouvrage. Très utile pour l'évolution personnelle. Je recommande ce livre. Très bien écrit et de lit rapidement et facilement.,Achat vérifié
"Das Konzept der Spiegelung hat mir angesprochen. Es ist unglaublich wie viele falsche Überzeugungen in unserer Unbewussheit fest verankert sind. Diese wurden in der Kindheit entwickelt um uns vor Schmerzen zu helfen, aber mit der Zeit sind sie nicht mehr nötig. Als wir mehr und mehr erkennen welchen Wunden in uns vorhanden ist sind und daran offen sind , dann beginn die Heilung",Achat vérifié
"livre conseillé par une copine. Petit, facile à lire, avec des explications complètes et de bons exemples. je l'ai trouvé très intéressant. La livraison a été rapide.",Achat vérifié
"Excellent outil d'introspection et de travail sur soi. Lecture facile, présentation des différents masques excellente et outils très bien présenté. Merci beaucoup!",Achat vérifié
Un excellent livre pout identifier d’où émanent nos réactions et émotions.,Achat vérifié
Vraiment une belle revelation dans ma vie! A lire absolument! J'ai vraiment été surprise d'en apprendre tant sur moi et les personnes qui m'entourent!,Achat vérifié
Very good,Achat vérifié
"Je pense que tout le monde, at some point, devrais lire ce livre. L'idee autour de l'ame est a prendre avec des pincettes mais pour le reste, excellent livre que je recommande. Court, net et precis :)",Achat vérifié
I didnt read it (was a gift ),Achat vérifié
La première lecture est un sceau d'eau dans le visage.La deuxième lecture permet de prendre conscience de ce que notre ego n'a pas voulu qu'on sache à la première,Achat vérifié
Nice,Achat vérifié
Intéressant,Achat vérifié
Je conseille de le lire.. nous fait réaliser certain point de vue des 5 blessures,Achat vérifié
Excellent livre. Je le recommande à tous. Facile à lire.  Très bien écrit avec des bons exemples.Je vais lire la suite: la guérison,Achat vérifié
Bon,Achat vérifié
bonne auteure,Achat vérifié
Bon livre. Tel Que décrit.,Achat vérifié
Très intéressant les personnalités vs la relation avec les parents dans l’enfance...,Achat vérifié
Parfait état il ne me reste qu'a le commencer.,Achat vérifié
"À lire, Lise Bourbeau est maître dans ce domaine.",Achat vérifié
Super intéressant!!,Achat vérifié
Très bon livre à lire,Achat vérifié
bon livre pour développement personnel comme tous les autres livres de cette auteure: Lise Bourbeau,Achat vérifié
"Reçu très rapidement, livre neuf: rien à redire! C'est un ouvrage qu'il est bon d'avoir chez soi :)",Achat vérifié
Très bon et facile à lire,Achat vérifié
"Exceptionnel, tout ceux qui souhaitent commencer à soigner ce qui est à la source de leur problème devrait le lire.",Achat vérifié
Read this one before the healing one to understand the wounds and also a great book to live your life better,Achat vérifié
Très bon livre,Achat vérifié
Pour mieux me comprendre,Achat vérifié
Love this book!,Achat vérifié
Es un libro muy interesante que ayuda à conocerse à uno mismo y a personas cercanas y así entender mejor su comportamiento. Lo aconsejo à todo el mundo.,Achat vérifié
Bon livre,Achat vérifié
excellent !  je me retrouve dans ce livre et m'aide à mecomprendre.,Achat vérifié
Bonne condition,Achat vérifié
excellent,Achat vérifié
Good,Achat vérifié
"Franchement, je me suis arrêté au chapitre 1. Lier psychologie et croyance religieuse est une erreur monumentale.Selon cette femme, nous choisissons nos familles et nous nous reircarnons pour répéter les schémas de nos vies antérieures. Jusque là c'est une croyance acceptable. Jusqu'à ce qu'elle nous demande de nous dire qu'inconsciemment nous avons choisi nos familles et qu'indirectement en choisissant des pères qui nous violerons par exemple ou autres toxicités, nous l'avons choisi dans le but de nous guérir de nos autres vies similaires durant le vécu de l'actuel.Si cette croyance était populaire, ne reviendrait-elle pas à refuser le témoignage des victimes d'incestes parce que leur âme ont choisi cette famille ? Ne dirait-on pas ""c'est votre choix alors guérissez et c'est tout""Nous sommes responsables de nos choix et de ce que nous devenons mais nous ne sommes pas responsables de ce que nous avons subi.Alors oui les gens doivent se sentir mieux en lisant ce bouquin parce que le but rest l'acceptation de soi. Mais accepter ce dont on est pas responsable même si on se sent plus heureux après est un fourvoiement.Je ne conseille pas ce livre.",1
Un livre à l'américaine qui fait très secte ! On pourrait croire que l'auteure a copié collé le même texte à la fin de presque tous les chapitres !,1
"Un peu déçue...Lise Bourbeau décrit les ""5 blessures"" à partir du physique des gens et de leur vie antérieure (car elle est convaincu que la réincarnation existe). Tu es maigre ? Alors tu as un sentiment de rejet.Elle explique ses théories, sans ""preuves"" avec des arguments qui sont tirés par les cheveux selon mon avis.Je ne recommande pas",2
Le contenu de ce livre est complètement délirant. Je ne vois pas comment il peut avoir autant de commentaires positifs.,1
"J'ai trouvé le thème du livre intéressant mais je n'ai pas réussi à rentrer dedans. Je ne suis pas convaincue par ce qu'affirme l'auteure, les descriptions restent très larges, un peu à la manière des horoscopes. Les solutions ne sont pas très détaillées.",1
"Livre intéressant pour quelques lignes disséminées dans l'ensemble de l'ouvrage et qui décrivent les différents profils.Pour le reste, ce type de livre est à fuire!Rien ne justifie les affirmations grotesques de l'auteur, comme affirmer que toutes les personnes humiliées sont en surpoids, ou que toutes les personnes rejetées ont de petits yeux enfoncés dans leurs orbites! J'ai cru lire un ouvrage sur la phrénologie!Aucune base scientifique si ce n'est les ""nombreuses observations"" de l'auteur et un ensemble disparate de lieux communs et de généralités. Je déconseille!",1
"Apparement , l'idées des Blessures évoquées ne sont même pas de l'auteure mais d'un psychanalyste américain. Ensuite, même si l'idée de base est bonne, attribuer des physiques ou des problèmes de santé en fonction du type de blessure que l'on a subit relève plus (selon moi) du charlatanisme que du réel développement personnel. C'est la première fois de ma vie que je jette un livre à la poubelle. Je ne me suis pas rendu à la deuxième blessure.",1
"Je suis déçu qu'Amazon ait mis ce livre comme un best seller quant on lit les controverses de l'auteur qui mélange psychologie et religieux...D'ailleurs un rapport de commission d'enquête du 05/12/2012 ""Dérives thérapeutiques et dérives sectaires : la santé en danger"" met en garde contre cette personne.Un extrait de cette personne qui parle de l'Alzeihmer : ""Cette maladie est un moyen utilisé pour fuir la réalité du présent. La personne atteinte de cette maladie a été souvent du genre à s'occuper des autres. Elle utilisait beaucoup sa mémoire pour effectuer les tâches du quotidien, s'immergeant dans celles-ci pour essayer d'oublier les incidents du passé qui l'ont fait souffrir...""Abject. Je vous passe son opinion sur le cancer du sein...Merci à Amazon de revoir leurs algorithmes à ce niveau car chercher un bouquin de psychologie et finir sur un ouvrage de mauvaise foi mélangeant tout... j'ai dû jeter ce livre qui peut davantage nuir que guérir.",1
"✅J'ai apprécié la lecture et je m'y suis reconnue à de nombreux passages. Cependant...❌ Le côté spirituel voire religieux me dérange beaucoup. Ça parle de vie antérieure, de Dieu (même s'il fait rapport à notre vrai MOI), de vie sur terre, etc. Les blessures seraient la avant notre naissance et notre âme viendrait sur terre pour régler ses blessures. Bon. Ce qui m'intéressait à l'achat c'était le côté psychologique, scientifique, et la je trouvais que ça partais un peu loin pour moi dans le spirituel. C'est dommage car le fond était vraiment intéressant et crédible (les 5 blessures, les comportements, les formes du corps, etc). Je voulais voir d'autres de ses ouvrages mais je vois que c'est dans le même chemin et qu'elle y mentionne même Jésus (écoute ton corps) Je n'ai absolument rien contre la religion, mais ce n'est pas ce que je recherche,et cela devrait être plus explicite dans le descriptif.Pour terminer, je ne vois pas comment ce livre peu aider quiconque, il n'y a pas de solutions dans ce livre. La pub pour ses autres livres et ses formations n'ont rien faire aussi la dedans.Je ne conseille pas.",3
